snapshot_path,rel_path,radon_total_complexity,radon_num_items,pylint_msgs_count,pylint_rc,bandit_issues_count,bandit_rc
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\file_uploads\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\file_uploads\tests.py,66,47,86,30,10,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\file_uploads\views.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\file_uploads\views.py,31,15,19,30,2,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\fixtures\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\fixtures\tests.py,80,57,70,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\fixtures_regress\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\fixtures_regress\tests.py,78,68,56,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\flatpages_tests\test_csrf.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\flatpages_tests\test_csrf.py,12,11,11,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\flatpages_tests\test_middleware.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\flatpages_tests\test_middleware.py,20,17,13,26,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\flatpages_tests\test_templatetags.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\flatpages_tests\test_templatetags.py,11,10,9,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\foreign_object\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\foreign_object\tests.py,59,42,105,30,3,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_relations\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_relations\tests.py,77,72,65,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_relations_regress\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_relations_regress\tests.py,29,28,27,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_views\test_base.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_views\test_base.py,100,84,73,30,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_views\test_dates.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_views\test_dates.py,94,83,108,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_views\test_list.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\generic_views\test_list.py,30,28,36,26,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\get_earliest_or_latest\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\get_earliest_or_latest\tests.py,15,13,24,22,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\get_or_create\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\get_or_create\tests.py,77,59,50,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\test_geoforms.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\test_geoforms.py,63,29,63,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\test_ptr.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\test_ptr.py,9,3,24,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\test_spatialrefsys.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\test_spatialrefsys.py,20,8,15,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\handlers\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\handlers\tests.py,55,45,47,22,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_formsets_regress\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_formsets_regress\tests.py,63,36,65,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_inheritance\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_inheritance\tests.py,58,48,119,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_inheritance\test_abstract_inheritance.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_inheritance\test_abstract_inheritance.py,18,17,218,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_inheritance_regress\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_inheritance_regress\tests.py,37,32,40,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_meta\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_meta\tests.py,137,56,124,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\multiple_database\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\multiple_database\tests.py,150,110,188,30,3,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\nested_foreign_keys\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\nested_foreign_keys\tests.py,13,11,20,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\null_fk\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\null_fk\tests.py,4,3,7,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\null_fk_ordering\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\null_fk_ordering\tests.py,3,2,5,26,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\one_to_one\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\one_to_one\tests.py,43,41,62,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\httpwrappers\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\httpwrappers\tests.py,109,92,121,30,5,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\humanize_tests\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\humanize_tests\tests.py,33,19,32,30,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\i18n\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\i18n\tests.py,170,129,196,30,10,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\i18n\test_compilation.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\i18n\test_compilation.py,55,39,74,30,2,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\i18n\test_extraction.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\i18n\test_extraction.py,126,96,137,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\inline_formsets\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\inline_formsets\tests.py,21,17,25,30,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\inspectdb\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\inspectdb\tests.py,52,35,65,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\lookup\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\lookup\tests.py,104,93,114,30,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\m2m_regress\models.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\m2m_regress\models.py,24,18,29,26,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\m2m_through\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\m2m_through\tests.py,64,60,70,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\mail\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\mail\tests.py,279,196,238,30,14,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\many_to_many\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\many_to_many\tests.py,45,42,46,26,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\many_to_one\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\many_to_one\tests.py,46,43,64,30,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\many_to_one_null\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\many_to_one_null\tests.py,19,16,20,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\messages_tests\test_cookie.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\messages_tests\test_cookie.py,30,16,24,22,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\middleware\test_csp.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\middleware\test_csp.py,16,12,14,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\middleware\test_security.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\middleware\test_security.py,37,30,14,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_autodetector.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_autodetector.py,227,185,188,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_base.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_base.py,94,39,84,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_commands.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_commands.py,217,167,267,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_executor.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_executor.py,44,31,35,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_loader.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_loader.py,65,33,22,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_operations.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_operations.py,249,183,274,30,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_state.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\migrations\test_state.py,125,93,435,30,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\modeladmin\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\modeladmin\tests.py,54,48,339,30,2,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\modeladmin\test_checks.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\modeladmin\test_checks.py,205,170,612,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_forms\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_forms\tests.py,252,213,712,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_forms\test_modelchoicefield.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_forms\test_modelchoicefield.py,33,27,80,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_formsets\models.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_formsets\models.py,72,53,87,26,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_formsets\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\model_formsets\tests.py,78,74,253,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\order_with_respect_to\base_tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\order_with_respect_to\base_tests.py,22,16,95,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\pagination\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\pagination\tests.py,94,58,86,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\postgres_tests\test_array.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\postgres_tests\test_array.py,187,155,232,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\postgres_tests\test_search.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\postgres_tests\test_search.py,83,69,78,26,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\prefetch_related\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\prefetch_related\tests.py,286,142,196,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\prefetch_related\test_uuid.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\prefetch_related\test_uuid.py,16,12,16,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\proxy_models\models.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\proxy_models\models.py,43,35,78,26,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\proxy_model_inheritance\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\proxy_model_inheritance\tests.py,7,5,14,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\queries\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\queries\tests.py,499,397,497,30,11,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\queryset_pickle\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\queryset_pickle\tests.py,48,44,54,30,29,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\requests_tests\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\requests_tests\tests.py,97,75,127,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\requests_tests\test_accept_header.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\requests_tests\test_accept_header.py,46,25,22,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\schema\fields.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\schema\fields.py,22,7,19,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\schema\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\schema\tests.py,436,250,910,30,2,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\select_for_update\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\select_for_update\tests.py,68,45,42,30,2,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\select_related_regress\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\select_related_regress\tests.py,13,10,9,22,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\serializers\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\serializers\tests.py,59,41,112,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\serializers\test_data.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\serializers\test_data.py,39,24,50,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\serializers\test_json.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\serializers\test_json.py,30,18,25,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\servers\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\servers\tests.py,71,48,56,30,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_dateformat.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_dateformat.py,42,28,42,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_decorators.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_decorators.py,21,17,23,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_functional.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_functional.py,34,30,82,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_html.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_html.py,41,26,52,30,4,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_lorem_ipsum.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_lorem_ipsum.py,14,13,3,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_timesince.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_timesince.py,30,23,25,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\view_tests\views.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\view_tests\views.py,75,48,128,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\view_tests\tests\test_debug.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\view_tests\tests\test_debug.py,206,129,231,30,9,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\view_tests\tests\test_i18n.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\view_tests\tests\test_i18n.py,46,39,28,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\view_tests\tests\test_static.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\view_tests\tests\test_static.py,28,24,39,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_client_regress\views.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_client_regress\views.py,31,25,31,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_runner\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_runner\tests.py,122,85,141,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_runner\test_discover_runner.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_runner\test_discover_runner.py,98,81,109,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\timezones\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\timezones\tests.py,131,103,126,30,3,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\transactions\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\transactions\tests.py,65,55,85,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\unmanaged_models\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\unmanaged_models\tests.py,7,5,11,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\update\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\update\tests.py,43,36,38,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\urlpatterns_reverse\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\urlpatterns_reverse\tests.py,194,131,152,30,2,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\user_commands\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\user_commands\tests.py,72,52,71,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_csp.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\utils_tests\test_csp.py,26,21,25,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\sessions_tests\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\sessions_tests\tests.py,159,146,175,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\settings_tests\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\settings_tests\tests.py,111,82,99,30,7,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\signals\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\signals\tests.py,41,35,109,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\sites_tests\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\sites_tests\tests.py,44,38,57,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\staticfiles_tests\test_management.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\staticfiles_tests\test_management.py,89,67,72,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\staticfiles_tests\test_storage.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\staticfiles_tests\test_storage.py,109,83,186,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\string_lookup\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\string_lookup\tests.py,6,5,4,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\syndication_tests\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\syndication_tests\tests.py,75,42,48,26,25,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_client\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_client\tests.py,154,127,84,30,10,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_client_regress\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_client_regress\tests.py,182,138,94,30,14,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_runner_apps\sample\tests_sample.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\test_runner_apps\sample\tests_sample.py,11,8,16,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\template_tests\filter_tests\test_urlize.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\template_tests\filter_tests\test_urlize.py,45,42,38,26,4,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\template_tests\syntax_tests\test_if_changed.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\template_tests\syntax_tests\test_if_changed.py,27,25,22,18,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\template_tests\templatetags\custom.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\template_tests\templatetags\custom.py,60,51,66,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,68,59,73,30,1,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\i18n\sampleproject\update_catalogs.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\i18n\sampleproject\update_catalogs.py,1,1,4,22,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\distapp\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\distapp\tests.py,71,30,35,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_ds.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_ds.py,37,12,22,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_envelope.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_envelope.py,15,13,6,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_geom.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_geom.py,108,64,56,30,2,1
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_raster.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_raster.py,78,42,55,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_srs.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\gdal_tests\test_srs.py,51,20,31,26,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\geo3d\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\geo3d\tests.py,38,19,17,30,0,0
snapshots\69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\geoapp\tests.py,69a93a88edb56ba47f624dac7a21aacc47ea474f\tests\gis_tests\geoapp\tests.py,72,38,39,30,1,1
